variant,problem,engine,n_evals,seed,evals,runtime_seconds,hypervolume
baseline,wfg1,numba,100000,14,50000,0.9028119819995482,0.4480434191965485
baseline,wfg1,numba,100000,14,100000,1.848443057999248,0.4963831469503689
baseline,wfg1,numba,100000,15,5000,0.07580467700609,0.0
baseline,wfg1,numba,100000,15,10000,0.1571234780058148,0.0
baseline,wfg1,numba,100000,15,20000,0.3347057499995571,0.0678628145512933
baseline,wfg1,numba,100000,15,50000,0.892109155000071,0.4589551495595386
baseline,wfg1,numba,100000,15,100000,1.8448699680011489,0.6002016100252224
baseline,wfg1,numba,100000,16,5000,0.0775950120005291,0.0
baseline,wfg1,numba,100000,16,10000,0.1649777800048468,0.0
baseline,wfg1,numba,100000,16,20000,0.3493216640054015,0.1309199959915593
baseline,wfg1,numba,100000,16,50000,0.9081331260022124,0.4864674180323803
baseline,wfg1,numba,100000,16,100000,1.866974898002809,0.6193188944138395
baseline,wfg1,numba,100000,17,5000,0.140974196998286,0.0
baseline,wfg1,numba,100000,17,10000,0.2328197269962402,0.0469727395467646
baseline,wfg1,numba,100000,17,20000,0.4127547699972638,0.1418313079503891
baseline,wfg1,numba,100000,17,50000,0.9692815509988576,0.5391453508445757
baseline,wfg1,numba,100000,17,100000,1.931601842996315,0.6237497690026036
baseline,wfg1,numba,100000,18,5000,0.1416532319999532,0.0
baseline,wfg1,numba,100000,18,10000,0.2275239529990358,0.0
baseline,wfg1,numba,100000,18,20000,0.4166432960046222,0.020522486264363
baseline,wfg1,numba,100000,18,50000,0.9795431530001224,0.2936329859908997
baseline,wfg1,numba,100000,18,100000,1.9441765939991456,0.6171023624525908
baseline,wfg1,numba,100000,19,5000,0.1446944959971006,0.0
baseline,wfg1,numba,100000,19,10000,0.232455019999179,0.0
baseline,wfg1,numba,100000,19,20000,0.4221517979967757,0.0702962409741917
baseline,wfg1,numba,100000,19,50000,0.990693845997157,0.3322463386871391
baseline,wfg1,numba,100000,19,100000,1.9588702979963275,0.5410669656747862
baseline,wfg1,numba,100000,20,5000,0.077076717003365,0.0
baseline,wfg1,numba,100000,20,10000,0.1622826640013954,0.0
baseline,wfg1,numba,100000,20,20000,0.3417477500042878,0.0815953914455744
baseline,wfg1,numba,100000,20,50000,0.9007881010038544,0.2702791749858876
baseline,wfg1,numba,100000,20,100000,1.8687581830017732,0.4223548444829101
baseline,wfg1,numba,100000,21,5000,0.0765741720024379,0.0
baseline,wfg1,numba,100000,21,10000,0.1600031540001509,0.0
baseline,wfg1,numba,100000,21,20000,0.334540593001293,0.1456063594828057
baseline,wfg1,numba,100000,21,50000,0.8973419500034652,0.5434881655340197
baseline,wfg1,numba,100000,21,100000,1.8618039029970528,0.6453778059181415
baseline,wfg1,numba,100000,22,5000,0.1418502090018591,0.0
baseline,wfg1,numba,100000,22,10000,0.2334299619978992,0.0393493548052967
baseline,wfg1,numba,100000,22,20000,0.4119890250003664,0.191318236153669
baseline,wfg1,numba,100000,22,50000,0.9752693289992748,0.540177189774492
baseline,wfg1,numba,100000,22,100000,1.936452289999579,0.7052332216615026
baseline,wfg1,numba,100000,23,5000,0.1414107540040277,0.0
baseline,wfg1,numba,100000,23,10000,0.22645286199986,0.0
baseline,wfg1,numba,100000,23,20000,0.4141279480027151,0.1445498582240389
baseline,wfg1,numba,100000,23,50000,0.9682224610005504,0.4474913829316018
baseline,wfg1,numba,100000,23,100000,1.915124274004484,0.5878362993853906
baseline,wfg1,numba,100000,24,5000,0.0768604090044391,0.0
baseline,wfg1,numba,100000,24,10000,0.1648284519978915,0.0
baseline,wfg1,numba,100000,24,20000,0.3433972549973987,0.1228068609546968
baseline,wfg1,numba,100000,24,50000,0.9078530499973568,0.4851874244291153
baseline,wfg1,numba,100000,24,100000,1.8704537890007489,0.6359320528265018
baseline,wfg1,numba,100000,25,5000,0.1398858270040364,0.0
baseline,wfg1,numba,100000,25,10000,0.2248826150025706,0.0
baseline,wfg1,numba,100000,25,20000,0.4094045680030831,0.046712809356473
baseline,wfg1,numba,100000,25,50000,0.967143269997905,0.3234632073458367
baseline,wfg1,numba,100000,25,100000,1.9244828529990627,0.5945446816124482
baseline,wfg1,numba,100000,26,5000,0.1406053409955348,0.0
baseline,wfg1,numba,100000,26,10000,0.2258777969982475,0.0
baseline,wfg1,numba,100000,26,20000,0.4152453679998871,0.0382408420016737
baseline,wfg1,numba,100000,26,50000,0.9721405980017152,0.2594940558985563
baseline,wfg1,numba,100000,26,100000,1.9340275220019976,0.5373584186839848
baseline,wfg1,numba,100000,27,5000,0.0774832340030116,0.0
baseline,wfg1,numba,100000,27,10000,0.1665438670024741,0.0
baseline,wfg1,numba,100000,27,20000,0.3499523490027059,0.0097402812719592
baseline,wfg1,numba,100000,27,50000,0.9081207780036492,0.2762849076959818
baseline,wfg1,numba,100000,27,100000,1.8695729059982116,0.5211356434091087
baseline,wfg1,numba,100000,28,5000,0.0785826040009851,0.0
baseline,wfg1,numba,100000,28,10000,0.169338013001834,0.0
baseline,wfg1,numba,100000,28,20000,0.3571127380055259,0.0997488800592023
baseline,wfg1,numba,100000,28,50000,0.9292261060036252,0.2926595210677798
baseline,wfg1,numba,100000,28,100000,1.9073859400014044,0.5390046474578859
baseline,wfg1,numba,100000,29,5000,0.1423672839955543,0.0
baseline,wfg1,numba,100000,29,10000,0.2245707979964208,0.0
baseline,wfg1,numba,100000,29,20000,0.4079369099999894,0.1093164368272199
baseline,wfg1,numba,100000,29,50000,0.9710461360009504,0.4005893943553489
baseline,wfg1,numba,100000,29,100000,1.938241094998375,0.6303105233284928
baseline,wfg2,numba,100000,0,5000,0.1660503799939761,0.8770249870235144
baseline,wfg2,numba,100000,0,10000,0.2595072269978118,0.923313466521744
baseline,wfg2,numba,100000,0,20000,0.449871628996334,0.9511637694556516
baseline,wfg2,numba,100000,0,50000,1.0209882559938706,0.9821358810946637
baseline,wfg2,numba,100000,0,100000,1.972760087999632,0.9857643218098489
baseline,wfg2,numba,100000,1,5000,0.1556817109958501,0.9014812063161908
baseline,wfg2,numba,100000,1,10000,0.2506073850017856,0.936625647624582
baseline,wfg2,numba,100000,1,20000,0.4411076559990761,0.973131049888122
baseline,wfg2,numba,100000,1,50000,1.0137600989983184,0.9805469478285154
baseline,wfg2,numba,100000,1,100000,1.9675632340004088,0.983814400635926
baseline,wfg2,numba,100000,2,5000,0.1540056949961581,0.8732174154939545
baseline,wfg2,numba,100000,2,10000,0.2446982850015047,0.9249533359703844
baseline,wfg2,numba,100000,2,20000,0.4357937710010446,0.9529273350117752
baseline,wfg2,numba,100000,2,50000,1.0084587539968195,0.963474615215992
baseline,wfg2,numba,100000,2,100000,1.9596526909954264,0.9843688577471758
baseline,wfg2,numba,100000,3,5000,0.1527206649989239,0.8961767472752604
baseline,wfg2,numba,100000,3,10000,0.2427038910027477,0.9606392388811952
baseline,wfg2,numba,100000,3,20000,0.4327777569997124,0.9757219237510916
baseline,wfg2,numba,100000,3,50000,1.0029657210034202,0.9830199195834995
baseline,wfg2,numba,100000,3,100000,1.9523101640006644,0.984989450620276
baseline,wfg2,numba,100000,4,5000,0.1553065530024469,0.882148904785108
baseline,wfg2,numba,100000,4,10000,0.2489219280032557,0.9241731849975308
baseline,wfg2,numba,100000,4,20000,0.4404028099961579,0.954659190651562
baseline,wfg2,numba,100000,4,50000,1.0142107749998104,0.9851653899244374
baseline,wfg2,numba,100000,4,100000,1.9696537950003403,0.9873578983935586
baseline,wfg2,numba,100000,5,5000,0.1547284590051276,0.8999407639522146
baseline,wfg2,numba,100000,5,10000,0.249665792005544,0.9472884400949246
baseline,wfg2,numba,100000,5,20000,0.4420333669986576,0.959585156484983
baseline,wfg2,numba,100000,5,50000,1.019446730002528,0.97613637132955
baseline,wfg2,numba,100000,5,100000,1.9793370910047088,0.9858261840513372
baseline,wfg2,numba,100000,6,5000,0.1551778549983282,0.8421361655826197
baseline,wfg2,numba,100000,6,10000,0.2455046479954035,0.9071167547256292
baseline,wfg2,numba,100000,6,20000,0.4370017299952451,0.931273455212928
baseline,wfg2,numba,100000,6,50000,1.0098508429946378,0.9762507579800412
baseline,wfg2,numba,100000,6,100000,1.9637375159945805,0.9843509587069156
baseline,wfg2,numba,100000,7,5000,0.1546785989994532,0.8827296174135504
baseline,wfg2,numba,100000,7,10000,0.2477426080004079,0.921566343944192
baseline,wfg2,numba,100000,7,20000,0.4413284219990601,0.9614458015710852
baseline,wfg2,numba,100000,7,50000,1.019865155001753,0.9797398916529668
baseline,wfg2,numba,100000,7,100000,1.9854212990030649,0.982755594210316
baseline,wfg2,numba,100000,8,5000,0.1550696159974904,0.8754478809924338
baseline,wfg2,numba,100000,8,10000,0.2453749690030235,0.9359577818571456
baseline,wfg2,numba,100000,8,20000,0.4368066020033438,0.9711444658973648
baseline,wfg2,numba,100000,8,50000,1.009517184997094,0.9822419780839016
baseline,wfg2,numba,100000,8,100000,1.963825815000746,0.984928828817853
baseline,wfg2,numba,100000,9,5000,0.1530440040005487,0.875980132659783
baseline,wfg2,numba,100000,9,10000,0.2448513729978003,0.9352506494509268
baseline,wfg2,numba,100000,9,20000,0.4361933979962487,0.9720794113268272
baseline,wfg2,numba,100000,9,50000,1.0061192349967314,0.9849576969021748
baseline,wfg2,numba,100000,9,100000,1.9600711979946936,0.9865421988151152
baseline,wfg2,numba,100000,10,5000,0.1539561660028994,0.9029569814705172
baseline,wfg2,numba,100000,10,10000,0.2423423350046505,0.960013181995558
baseline,wfg2,numba,100000,10,20000,0.4336715590034146,0.9755440507867752
baseline,wfg2,numba,100000,10,50000,1.0038572740013478,0.9854759714379784
baseline,wfg2,numba,100000,10,100000,1.9522673940009556,0.9866052275570546
baseline,wfg2,numba,100000,11,5000,0.1549504970025736,0.8655801364197556
baseline,wfg2,numba,100000,11,10000,0.2447727039980236,0.9461192040157008
baseline,wfg2,numba,100000,11,20000,0.4363436760031618,0.9766997511921244
baseline,wfg2,numba,100000,11,50000,1.01192693500343,0.9824345336265832
baseline,wfg2,numba,100000,11,100000,1.970785955003521,0.9849141785023284
baseline,wfg2,numba,100000,12,5000,0.1549050870016799,0.8867193435965407
baseline,wfg2,numba,100000,12,10000,0.2480602659998112,0.9240649388225808
baseline,wfg2,numba,100000,12,20000,0.4414176639984362,0.9565596644592976
baseline,wfg2,numba,100000,12,50000,1.0174500170032843,0.9832647272962436
baseline,wfg2,numba,100000,12,100000,1.979164033000416,0.9860918707227072
baseline,wfg2,numba,100000,13,5000,0.1552819439966697,0.8960957134861504
baseline,wfg2,numba,100000,13,10000,0.2439873499970417,0.9498663587283716
baseline,wfg2,numba,100000,13,20000,0.4324424489968805,0.9714924871052348
baseline,wfg2,numba,100000,13,50000,0.996370297994872,0.9811727282021528
baseline,wfg2,numba,100000,13,100000,1.9365945589961484,0.9836744870700552
baseline,wfg2,numba,100000,14,5000,0.1557898200044292,0.8995210974435307
baseline,wfg2,numba,100000,14,10000,0.2450054619985167,0.9657227174261038
baseline,wfg2,numba,100000,14,20000,0.4354839840016211,0.978446801746584
baseline,wfg2,numba,100000,14,50000,1.0039605630008737,0.9850570168451384
baseline,wfg2,numba,100000,14,100000,1.950609498999256,0.9865464621399346
baseline,wfg2,numba,100000,15,5000,0.1541112050035735,0.9001791089360791
baseline,wfg2,numba,100000,15,10000,0.2458830250034225,0.9537067393315896
baseline,wfg2,numba,100000,15,20000,0.4353325250049238,0.9721909966881986
baseline,wfg2,numba,100000,15,50000,1.0035310970051796,0.98208210961758
baseline,wfg2,numba,100000,15,100000,1.9450165570015088,0.9856103753104006
baseline,wfg2,numba,100000,16,5000,0.1557523899973603,0.9123882174860332
baseline,wfg2,numba,100000,16,10000,0.2506213539963937,0.9392720553114572
baseline,wfg2,numba,100000,16,20000,0.4410529759989003,0.9666138483173952
baseline,wfg2,numba,100000,16,50000,1.0087216019965126,0.9795965621559676
baseline,wfg2,numba,100000,16,100000,1.9537761019964817,0.981298165743121
baseline,wfg2,numba,100000,17,5000,0.1567754520001472,0.9177542426238536
baseline,wfg2,numba,100000,17,10000,0.2505518049947568,0.9516396773197796
baseline,wfg2,numba,100000,17,20000,0.4411306760011939,0.9713567123366448
baseline,wfg2,numba,100000,17,50000,1.0120704139990266,0.983618749578036
baseline,wfg2,numba,100000,17,100000,1.9620305110001937,0.98426357650969
baseline,wfg2,numba,100000,18,5000,0.1545068709965562,0.9060526009257684
baseline,wfg2,numba,100000,18,10000,0.2474873409955762,0.9429309451850468
baseline,wfg2,numba,100000,18,20000,0.4368060319975484,0.9557861283116492
baseline,wfg2,numba,100000,18,50000,1.0014794550006627,0.9832707176446858
baseline,wfg2,numba,100000,18,100000,1.9426329779962543,0.9869829098312016
baseline,wfg2,numba,100000,19,5000,0.1557773199965595,0.8625950066352306
baseline,wfg2,numba,100000,19,10000,0.2510365299967816,0.902698098031356
baseline,wfg2,numba,100000,19,20000,0.4408747669949662,0.9410239140858192
baseline,wfg2,numba,100000,19,50000,1.0101928590011084,0.9815526689911463
baseline,wfg2,numba,100000,19,100000,1.9598453989965487,0.9848633915129484
baseline,wfg2,numba,100000,20,5000,0.1558859590004431,0.907081708807781
baseline,wfg2,numba,100000,20,10000,0.2500529180033481,0.9517340355735016
baseline,wfg2,numba,100000,20,20000,0.4407617180040688,0.9721216758028112
baseline,wfg2,numba,100000,20,50000,1.012206901999889,0.9830927920857856
baseline,wfg2,numba,100000,20,100000,1.9648614760008056,0.984755217076712
baseline,wfg2,numba,100000,21,5000,0.1541433029997279,0.8816877564495695
baseline,wfg2,numba,100000,21,10000,0.2417182610006421,0.9638853271394484
baseline,wfg2,numba,100000,21,20000,0.4294226349957171,0.975826434241865
baseline,wfg2,numba,100000,21,50000,0.9918113780004204,0.9824970358288604
baseline,wfg2,numba,100000,21,100000,1.9289833049988372,0.985036216895152
baseline,wfg2,numba,100000,22,5000,0.1562302360034664,0.8626402220230084
baseline,wfg2,numba,100000,22,10000,0.2466817270033061,0.9238480807337104
baseline,wfg2,numba,100000,22,20000,0.437713712999539,0.9696460553908852
baseline,wfg2,numba,100000,22,50000,1.0092046369973104,0.9848071397258976
baseline,wfg2,numba,100000,22,100000,1.9616166630003136,0.9868183851909532
baseline,wfg2,numba,100000,23,5000,0.1543181429951801,0.8866372437778356
baseline,wfg2,numba,100000,23,10000,0.2447682549973251,0.939436641412588
baseline,wfg2,numba,100000,23,20000,0.4348912489949725,0.9723587128823046
baseline,wfg2,numba,100000,23,50000,1.0048687249945942,0.9830724593850408
baseline,wfg2,numba,100000,23,100000,1.9529189089953436,0.9856967124561034
baseline,wfg2,numba,100000,24,5000,0.1555501210023067,0.8784310099207915
baseline,wfg2,numba,100000,24,10000,0.2486570710025262,0.9180013640988104
baseline,wfg2,numba,100000,24,20000,0.4393254200040246,0.9451769582275188
baseline,wfg2,numba,100000,24,50000,1.009925602003932,0.9754259122075716
baseline,wfg2,numba,100000,24,100000,1.958072004999849,0.985257609909314
baseline,wfg2,numba,100000,25,5000,0.1526661960015189,0.8847707303767532
baseline,wfg2,numba,100000,25,10000,0.246121531999961,0.9337956367112714
baseline,wfg2,numba,100000,25,20000,0.4352957650044118,0.9662474602495172
baseline,wfg2,numba,100000,25,50000,1.0020708790034405,0.978024492649062
baseline,wfg2,numba,100000,25,100000,1.9450486160058065,0.9835232858560264
baseline,wfg2,numba,100000,26,5000,0.1537279979966115,0.8914308819696439
baseline,wfg2,numba,100000,26,10000,0.2441895500014652,0.9459869360305344
baseline,wfg2,numba,100000,26,20000,0.4352164469964918,0.9622157081358826
baseline,wfg2,numba,100000,26,50000,1.0079175789942385,0.9761761040267326
baseline,wfg2,numba,100000,26,100000,1.959242885001004,0.98474006164834
baseline,wfg2,numba,100000,27,5000,0.1568116909984382,0.8877604457977321
baseline,wfg2,numba,100000,27,10000,0.2503041769959964,0.9401999285704712
baseline,wfg2,numba,100000,27,20000,0.4454325679980684,0.9679943118078012
baseline,wfg2,numba,100000,27,50000,1.0313693169955511,0.9795406822022436
baseline,wfg2,numba,100000,27,100000,2.005940162998741,0.9841802040755776
baseline,wfg2,numba,100000,28,5000,0.1532937520023551,0.8923646578094805
baseline,wfg2,numba,100000,28,10000,0.2458509849966503,0.9353634006108
baseline,wfg2,numba,100000,28,20000,0.4360278189997189,0.970036195444664
baseline,wfg2,numba,100000,28,50000,1.006286183001066,0.9841995324359284
baseline,wfg2,numba,100000,28,100000,1.9541454589998464,0.985201762135846
baseline,wfg2,numba,100000,29,5000,0.1536325479974039,0.9098808376788547
baseline,wfg2,numba,100000,29,10000,0.245598916997551,0.9590984390552644
baseline,wfg2,numba,100000,29,20000,0.4355529629974626,0.975531515531298
baseline,wfg2,numba,100000,29,50000,1.004445198996109,0.9828981627696204
baseline,wfg2,numba,100000,29,100000,1.9506148979999125,0.986535702649904
baseline,wfg3,numba,100000,0,5000,0.172243339002307,0.8797530845878391
baseline,wfg3,numba,100000,0,10000,0.2666208560040104,0.9180768945187744
baseline,wfg3,numba,100000,0,20000,0.4544142810045741,0.949669807807703
baseline,wfg3,numba,100000,0,50000,1.0182210700004362,0.9741613214589168
baseline,wfg3,numba,100000,0,100000,1.9546117940044496,0.9783414346547262
baseline,wfg3,numba,100000,1,5000,0.1580537100016954,0.89565841038549
baseline,wfg3,numba,100000,1,10000,0.2529875039981561,0.9425519344108702
baseline,wfg3,numba,100000,1,20000,0.4423286750024999,0.962126011939307
baseline,wfg3,numba,100000,1,50000,1.0106515860024956,0.97314672798159
baseline,wfg3,numba,100000,1,100000,1.951506691002578,0.9786129554462578
baseline,wfg3,numba,100000,2,5000,0.1595891270044376,0.8731365709018807
baseline,wfg3,numba,100000,2,10000,0.2543487920047482,0.9126210142396658
baseline,wfg3,numba,100000,2,20000,0.443009909002285,0.9436533102917364
baseline,wfg3,numba,100000,2,50000,1.0095637850026833,0.97226498695432
baseline,wfg3,numba,100000,2,100000,1.951915128003748,0.9785149371199406
baseline,wfg3,numba,100000,3,5000,0.1588589940001838,0.8709546824390757
baseline,wfg3,numba,100000,3,10000,0.2538292069948511,0.9169624111462306
baseline,wfg3,numba,100000,3,20000,0.4432052179981838,0.947161944278582
baseline,wfg3,numba,100000,3,50000,1.0086942419948173,0.9678238953879732
baseline,wfg3,numba,100000,3,100000,1.9528009599962388,0.9719651193925726
baseline,wfg3,numba,100000,4,5000,0.1588354630002868,0.864411683589548
baseline,wfg3,numba,100000,4,10000,0.2534539400003268,0.9384584518066544
baseline,wfg3,numba,100000,4,20000,0.4417902490022243,0.9635942841090722
baseline,wfg3,numba,100000,4,50000,1.0073943540046455,0.9763197253956188
baseline,wfg3,numba,100000,4,100000,1.949107532003836,0.981676068241955
baseline,wfg3,numba,100000,5,5000,0.158327328004816,0.8903989721240645
baseline,wfg3,numba,100000,5,10000,0.2527612650010269,0.9394984640284322
baseline,wfg3,numba,100000,5,20000,0.4408374870035914,0.963702139857332
baseline,wfg3,numba,100000,5,50000,1.004630237002857,0.9752530147932812
baseline,wfg3,numba,100000,5,100000,1.9453112539995343,0.979256150138009
baseline,wfg3,numba,100000,6,5000,0.1581002210004953,0.9059867212413912
baseline,wfg3,numba,100000,6,10000,0.25326406199747,0.9353267518576778
baseline,wfg3,numba,100000,6,20000,0.4432173980021616,0.9624395628835746
baseline,wfg3,numba,100000,6,50000,1.0121782930000336,0.9745211636575318
baseline,wfg3,numba,100000,6,100000,1.9594674330001,0.978663481274568
baseline,wfg3,numba,100000,7,5000,0.1585999150047428,0.9048958599002428
